market,latitude,longitude,year,month,temperature_mean,rainfall_monthly,humidity_mean
Chandigarh,30.73,76.79,2002,5,35.18,0.88,15.79
Chandigarh,30.73,76.79,2002,6,35.3,1.58,28.11
Chandigarh,30.73,76.79,2002,7,34.98,3.0,34.88
Chandigarh,30.73,76.79,2002,8,30.48,6.17,60.85
Chandigarh,30.73,76.79,2002,9,26.35,6.35,66.56
Chandigarh,30.73,76.79,2002,10,24.37,0.18,44.71
Chandigarh,30.73,76.79,2002,11,19.87,0.0,36.17
Chandigarh,30.73,76.79,2002,12,15.89,0.29,36.5
Chandigarh,30.73,76.79,2003,1,13.43,1.83,36.1
Chandigarh,30.73,76.79,2003,2,16.08,1.18,48.02
Chandigarh,30.73,76.79,2003,3,21.25,0.53,37.34
Chandigarh,30.73,76.79,2003,4,29.16,0.44,22.8
Chandigarh,30.73,76.79,2003,5,32.39,0.46,15.31
Chandigarh,30.73,76.79,2003,6,35.55,2.59,28.08
Chandigarh,30.73,76.79,2003,7,29.31,12.31,74.32
Chandigarh,30.73,76.79,2003,8,28.26,8.51,79.94
Chandigarh,30.73,76.79,2003,9,26.81,5.12,75.09
Chandigarh,30.73,76.79,2003,10,23.11,0.28,48.01
Chandigarh,30.73,76.79,2003,11,18.45,0.13,39.39
Chandigarh,30.73,76.79,2003,12,15.34,0.49,47.42
Chandigarh,30.73,76.79,2004,1,13.2,2.16,51.28
Chandigarh,30.73,76.79,2004,2,16.57,0.08,39.77
Chandigarh,30.73,76.79,2004,3,24.58,0.0,23.14
Chandigarh,30.73,76.79,2004,4,30.66,1.71,19.62
Chandigarh,30.73,76.79,2004,5,32.27,1.68,27.61
Chandigarh,30.73,76.79,2004,6,32.93,3.81,42.14
Chandigarh,30.73,76.79,2004,7,32.43,4.73,52.52
Chandigarh,30.73,76.79,2004,8,27.82,13.09,79.84
Chandigarh,30.73,76.79,2004,9,27.37,0.75,60.29
Chandigarh,30.73,76.79,2004,10,22.9,1.65,50.19
Chandigarh,30.73,76.79,2004,11,19.26,0.0,38.96
Chandigarh,30.73,76.79,2004,12,15.82,0.22,40.2
Chandigarh,30.73,76.79,2005,1,13.18,1.32,48.33
Chandigarh,30.73,76.79,2005,2,15.08,2.05,53.65
Chandigarh,30.73,76.79,2005,3,22.42,1.3,46.22
Chandigarh,30.73,76.79,2005,4,26.77,0.19,25.84
Chandigarh,30.73,76.79,2005,5,32.32,0.25,21.31
Chandigarh,30.73,76.79,2005,6,35.64,3.2,26.3
Chandigarh,30.73,76.79,2005,7,30.19,8.58,69.22
Chandigarh,30.73,76.79,2005,8,30.2,4.64,63.85
Chandigarh,30.73,76.79,2005,9,27.63,7.27,70.02
Chandigarh,30.73,76.79,2005,10,23.52,0.05,47.82
Chandigarh,30.73,76.79,2005,11,18.57,0.04,34.81
Chandigarh,30.73,76.79,2005,12,14.33,0.01,32.84
Chandigarh,30.73,76.79,2006,1,13.95,0.42,38.98
Chandigarh,30.73,76.79,2006,2,21.12,0.06,28.01
Chandigarh,30.73,76.79,2006,3,21.39,2.14,38.28
Chandigarh,30.73,76.79,2006,4,28.28,0.14,22.42
Chandigarh,30.73,76.79,2006,5,33.92,2.26,29.26
Chandigarh,30.73,76.79,2006,6,33.32,2.44,36.19
Chandigarh,30.73,76.79,2006,7,30.83,8.78,65.63
Chandigarh,30.73,76.79,2006,8,28.63,5.19,76.34
Chandigarh,30.73,76.79,2006,9,27.58,2.31,65.0
Chandigarh,30.73,76.79,2006,10,25.35,0.29,45.93
Chandigarh,30.73,76.79,2006,11,19.87,0.26,42.71
Chandigarh,30.73,76.79,2006,12,15.0,0.44,43.81
Chandigarh,30.73,76.79,2007,1,14.16,0.11,31.33
Chandigarh,30.73,76.79,2007,2,15.79,5.07,56.14
Chandigarh,30.73,76.79,2007,3,19.89,1.6,50.06
Chandigarh,30.73,76.79,2007,4,29.36,0.38,29.3
Chandigarh,30.73,76.79,2007,5,33.45,0.48,24.25
Chandigarh,30.73,76.79,2007,6,35.25,2.77,35.2
Chandigarh,30.73,76.79,2007,7,31.89,6.78,59.14
Chandigarh,30.73,76.79,2007,8,29.04,9.49,76.72
Chandigarh,30.73,76.79,2007,9,27.78,2.42,66.97
Chandigarh,30.73,76.79,2007,10,23.93,0.23,36.43
Chandigarh,30.73,76.79,2007,11,19.48,0.04,34.66
Chandigarh,30.73,76.79,2007,12,14.83,0.11,34.1
Chandigarh,30.73,76.79,2008,1,13.16,0.47,35.55
Chandigarh,30.73,76.79,2008,2,15.35,0.28,30.79
Chandigarh,30.73,76.79,2008,3,24.87,0.03,17.65
Chandigarh,30.73,76.79,2008,4,27.76,1.25,29.64
Chandigarh,30.73,76.79,2008,5,31.32,4.16,33.66
Chandigarh,30.73,76.79,2008,6,30.27,12.98,65.82
Chandigarh,30.73,76.79,2008,7,28.83,7.5,78.26
Chandigarh,30.73,76.79,2008,8,26.92,10.92,84.98
Chandigarh,30.73,76.79,2008,9,25.43,8.31,77.89
Chandigarh,30.73,76.79,2008,10,22.77,0.38,67.58
Chandigarh,30.73,76.79,2008,11,18.64,0.17,50.16
Chandigarh,30.73,76.79,2008,12,16.33,0.03,46.92
Chandigarh,30.73,76.79,2009,1,15.28,0.42,48.59
Chandigarh,30.73,76.79,2009,2,17.45,0.67,39.91
Chandigarh,30.73,76.79,2009,3,22.56,0.92,31.79
Chandigarh,30.73,76.79,2009,4,27.2,1.57,30.33
Chandigarh,30.73,76.79,2009,5,33.24,1.07,21.96
Chandigarh,30.73,76.79,2009,6,35.12,2.26,21.66
Chandigarh,30.73,76.79,2009,7,33.0,7.3,52.69
Chandigarh,30.73,76.79,2009,8,29.84,5.72,68.96
Chandigarh,30.73,76.79,2009,9,26.86,6.2,70.24
Chandigarh,30.73,76.79,2009,10,23.1,1.21,47.98
Chandigarh,30.73,76.79,2009,11,18.82,0.08,42.96
Chandigarh,30.73,76.79,2009,12,14.92,0.0,36.43
Chandigarh,30.73,76.79,2010,1,13.95,0.38,34.21
Chandigarh,30.73,76.79,2010,2,16.82,0.83,40.27
Chandigarh,30.73,76.79,2010,3,25.44,0.03,23.27
Chandigarh,30.73,76.79,2010,4,31.64,0.03,15.05
Chandigarh,30.73,76.79,2010,5,34.76,0.36,17.09
Chandigarh,30.73,76.79,2010,6,33.82,4.8,34.1
Chandigarh,30.73,76.79,2010,7,29.38,14.5,73.76
Chandigarh,30.73,76.79,2010,8,27.85,10.05,83.77
Chandigarh,30.73,76.79,2010,9,25.48,11.81,83.21
Chandigarh,30.73,76.79,2010,10,23.0,0.21,69.85
Chandigarh,30.73,76.79,2010,11,18.98,0.27,56.09
Chandigarh,30.73,76.79,2010,12,13.37,0.96,54.66
Chandigarh,30.73,76.79,2011,1,11.67,0.18,47.74
Chandigarh,30.73,76.79,2011,2,15.8,1.22,50.69
Chandigarh,30.73,76.79,2011,3,21.64,0.36,36.73
Chandigarh,30.73,76.79,2011,4,26.82,0.5,30.05
Chandigarh,30.73,76.79,2011,5,33.98,1.48,25.25
Chandigarh,30.73,76.79,2011,6,31.76,7.93,51.66
Chandigarh,30.73,76.79,2011,7,28.88,8.94,75.59
Chandigarh,30.73,76.79,2011,8,27.62,10.56,83.52
Chandigarh,30.73,76.79,2011,9,25.94,9.27,83.23
Chandigarh,30.73,76.79,2011,10,22.62,0.25,63.72
Chandigarh,30.73,76.79,2011,11,19.01,0.01,54.47
Chandigarh,30.73,76.79,2011,12,14.3,0.23,44.08
Chandigarh,30.73,76.79,2012,1,12.0,0.67,51.29
Chandigarh,30.73,76.79,2012,2,14.87,0.06,40.01
Chandigarh,30.73,76.79,2012,3,21.34,0.24,25.98
Chandigarh,30.73,76.79,2012,4,27.68,1.15,30.62
Chandigarh,30.73,76.79,2012,5,33.04,0.11,17.81
Chandigarh,30.73,76.79,2012,6,36.22,1.2,21.64
Chandigarh,30.73,76.79,2012,7,32.15,7.81,59.12
Chandigarh,30.73,76.79,2012,8,28.88,9.71,75.71
Chandigarh,30.73,76.79,2012,9,26.26,6.07,77.55
Chandigarh,30.73,76.79,2012,10,23.2,0.09,52.94
Chandigarh,30.73,76.79,2012,11,18.7,0.12,43.11
Chandigarh,30.73,76.79,2012,12,14.69,0.53,43.56
Chandigarh,30.73,76.79,2013,1,12.21,1.64,45.21
Chandigarh,30.73,76.79,2013,2,15.28,4.19,61.63
Chandigarh,30.73,76.79,2013,3,21.47,0.66,45.43
Chandigarh,30.73,76.79,2013,4,27.75,0.1,32.37
Chandigarh,30.73,76.79,2013,5,34.2,0.21,16.32
Chandigarh,30.73,76.79,2013,6,32.54,10.89,50.03
Chandigarh,30.73,76.79,2013,7,29.2,12.6,78.43
Chandigarh,30.73,76.79,2013,8,27.27,11.9,85.36
Chandigarh,30.73,76.79,2013,9,26.3,2.93,76.02
Chandigarh,30.73,76.79,2013,10,23.83,0.62,66.06
Chandigarh,30.73,76.79,2013,11,17.76,0.2,47.96
Chandigarh,30.73,76.79,2013,12,14.33,0.2,45.51
Chandigarh,30.73,76.79,2014,1,13.16,2.37,51.91
Chandigarh,30.73,76.79,2014,2,14.62,2.38,53.69
Chandigarh,30.73,76.79,2014,3,19.85,1.45,48.94
Chandigarh,30.73,76.79,2014,4,26.02,0.89,36.32
Chandigarh,30.73,76.79,2014,5,31.7,0.92,30.24
Chandigarh,30.73,76.79,2014,6,36.57,1.25,26.41
Chandigarh,30.73,76.79,2014,7,32.83,4.17,49.53
Chandigarh,30.73,76.79,2014,8,30.79,5.92,57.73
Chandigarh,30.73,76.79,2014,9,26.62,6.92,73.52
Chandigarh,30.73,76.79,2014,10,24.2,0.88,54.49
Chandigarh,30.73,76.79,2014,11,19.39,0.07,40.3
Chandigarh,30.73,76.79,2014,12,13.88,0.83,40.27
Chandigarh,30.73,76.79,2015,1,12.68,0.89,48.72
Chandigarh,30.73,76.79,2015,2,17.3,1.11,44.47
Chandigarh,30.73,76.79,2015,3,19.66,4.46,58.3
Chandigarh,30.73,76.79,2015,4,26.36,1.8,45.69
Chandigarh,30.73,76.79,2015,5,32.83,0.34,25.78
Chandigarh,30.73,76.79,2015,6,33.68,3.95,35.99
Chandigarh,30.73,76.79,2015,7,29.13,12.49,74.46
Chandigarh,30.73,76.79,2015,8,27.99,8.48,78.68
Chandigarh,30.73,76.79,2015,9,26.94,2.41,61.5
Chandigarh,30.73,76.79,2015,10,24.66,0.45,49.2
Chandigarh,30.73,76.79,2015,11,20.35,0.15,43.51
Chandigarh,30.73,76.79,2015,12,14.96,0.32,40.62
Chandigarh,30.73,76.79,2016,1,14.38,0.29,38.91
Chandigarh,30.73,76.79,2016,2,17.42,0.64,34.21
Chandigarh,30.73,76.79,2016,3,22.95,2.09,39.08
Chandigarh,30.73,76.79,2016,4,29.44,0.39,26.51
Chandigarh,30.73,76.79,2016,5,33.33,2.08,29.6
Chandigarh,30.73,76.79,2016,6,34.28,3.97,41.12
Chandigarh,30.73,76.79,2016,7,30.62,9.84,67.06
Chandigarh,30.73,76.79,2016,8,28.22,7.42,78.7
Chandigarh,30.73,76.79,2016,9,27.66,1.95,66.3
Chandigarh,30.73,76.79,2016,10,24.83,0.24,42.61
Chandigarh,30.73,76.79,2016,11,19.96,0.0,32.23
Chandigarh,30.73,76.79,2016,12,16.33,0.16,30.01
Chandigarh,30.73,76.79,2017,1,13.23,3.06,51.22
Chandigarh,30.73,76.79,2017,2,17.13,0.4,44.45
Chandigarh,30.73,76.79,2017,3,21.22,0.93,38.08
Chandigarh,30.73,76.79,2017,4,29.47,1.31,25.35
Chandigarh,30.73,76.79,2017,5,33.32,1.54,27.95
Chandigarh,30.73,76.79,2017,6,32.62,6.94,45.72
Chandigarh,30.73,76.79,2017,7,30.08,8.13,69.58
Chandigarh,30.73,76.79,2017,8,27.98,11.29,80.69
Chandigarh,30.73,76.79,2017,9,26.14,6.04,74.17
Chandigarh,30.73,76.79,2017,10,24.01,0.0,50.56
Chandigarh,30.73,76.79,2017,11,18.37,0.05,45.68
Chandigarh,30.73,76.79,2017,12,15.42,0.58,42.98
Chandigarh,30.73,76.79,2018,1,12.99,0.48,39.41
Chandigarh,30.73,76.79,2018,2,17.28,0.94,38.63
Chandigarh,30.73,76.79,2018,3,23.07,0.41,32.37
Chandigarh,30.73,76.79,2018,4,28.68,1.11,28.59
Chandigarh,30.73,76.79,2018,5,32.89,1.07,23.7
Chandigarh,30.73,76.79,2018,6,32.91,6.65,47.97
Chandigarh,30.73,76.79,2018,7,29.08,12.94,77.8
Chandigarh,30.73,76.79,2018,8,27.73,11.72,83.05
Chandigarh,30.73,76.79,2018,9,25.46,10.22,82.11
Chandigarh,30.73,76.79,2018,10,21.97,0.35,66.58
Chandigarh,30.73,76.79,2018,11,17.83,0.41,60.56
Chandigarh,30.73,76.79,2018,12,12.65,0.4,54.29
Chandigarh,30.73,76.79,2019,1,11.86,1.69,56.74
Chandigarh,30.73,76.79,2019,2,13.94,2.82,63.41
Chandigarh,30.73,76.79,2019,3,18.84,1.05,53.96
Chandigarh,30.73,76.79,2019,4,27.96,1.09,37.14
Chandigarh,30.73,76.79,2019,5,31.75,0.84,28.35
Chandigarh,30.73,76.79,2019,6,35.09,1.88,30.29
Chandigarh,30.73,76.79,2019,7,30.94,9.97,65.1
Chandigarh,30.73,76.79,2019,8,28.21,9.93,80.05
Chandigarh,30.73,76.79,2019,9,26.89,5.9,79.52
Chandigarh,30.73,76.79,2019,10,22.43,0.21,64.0
Chandigarh,30.73,76.79,2019,11,18.93,1.05,56.28
Chandigarh,30.73,76.79,2019,12,12.4,0.93,52.93
Chandigarh,30.73,76.79,2020,1,10.96,2.73,65.78
Chandigarh,30.73,76.79,2020,2,14.54,1.0,56.46
Chandigarh,30.73,76.79,2020,3,18.48,3.74,62.87
Chandigarh,30.73,76.79,2020,4,25.26,2.03,47.97
Chandigarh,30.73,76.79,2020,5,30.33,2.74,39.44
Chandigarh,30.73,76.79,2020,6,31.88,3.75,47.78
Chandigarh,30.73,76.79,2020,7,30.26,10.88,69.71
Chandigarh,30.73,76.79,2020,8,28.26,10.41,84.0
Chandigarh,30.73,76.79,2020,9,27.34,0.98,72.29
Chandigarh,30.73,76.79,2020,10,24.7,0.0,40.19
Chandigarh,30.73,76.79,2020,11,18.36,0.66,40.38
Chandigarh,30.73,76.79,2020,12,14.53,0.42,43.12
Chandigarh,30.73,76.79,2021,1,13.48,0.73,48.33
Chandigarh,30.73,76.79,2021,2,17.72,0.98,42.13
Chandigarh,30.73,76.79,2021,3,23.72,0.46,32.22
Chandigarh,30.73,76.79,2021,4,27.18,1.34,27.14
Chandigarh,30.73,76.79,2021,5,30.53,2.66,35.15
Chandigarh,30.73,76.79,2021,6,32.08,3.97,44.84
Chandigarh,30.73,76.79,2021,7,30.5,13.5,67.65
Chandigarh,30.73,76.79,2021,8,28.08,6.79,79.34
Chandigarh,30.73,76.79,2021,9,26.4,8.16,82.73
Chandigarh,30.73,76.79,2021,10,23.39,1.54,71.05
Chandigarh,30.73,76.79,2021,11,17.88,0.01,50.91
Chandigarh,30.73,76.79,2021,12,13.65,0.17,52.25
Chandigarh,30.73,76.79,2022,1,11.76,4.82,72.55
Chandigarh,30.73,76.79,2022,2,13.79,1.56,65.18
Chandigarh,30.73,76.79,2022,3,23.63,0.02,44.19
Chandigarh,30.73,76.79,2022,4,30.66,0.03,22.39
Chandigarh,30.73,76.79,2022,5,32.76,2.21,29.23
Chandigarh,30.73,76.79,2022,6,33.85,3.61,34.95
Chandigarh,30.73,76.79,2022,7,29.13,15.75,78.26
Chandigarh,30.73,76.79,2022,8,27.61,7.13,85.49
Chandigarh,30.73,76.79,2022,9,26.42,10.73,82.72
Chandigarh,30.73,76.79,2022,10,22.39,1.57,72.89
Chandigarh,30.73,76.79,2022,11,18.08,0.08,65.18
Chandigarh,30.73,76.79,2022,12,14.6,0.03,56.8
Chandigarh,30.73,76.79,2023,1,12.81,1.1,57.99
Chandigarh,30.73,76.79,2023,2,17.87,0.26,43.21
Chandigarh,30.73,76.79,2023,3,21.49,2.83,49.91
Chandigarh,30.73,76.79,2023,4,25.37,2.15,43.58
Chandigarh,30.73,76.79,2023,5,28.38,3.7,44.09
Chandigarh,30.73,76.79,2023,6,31.07,5.88,54.11
Chandigarh,30.73,76.79,2023,7,28.41,18.7,82.75
Chandigarh,30.73,76.79,2023,8,27.51,12.46,86.94
Chandigarh,30.73,76.79,2023,9,26.41,3.15,81.92
Chandigarh,30.73,76.79,2023,10,22.38,0.99,67.36
Chandigarh,30.73,76.79,2023,11,19.41,0.37,58.79
Chandigarh,30.73,76.79,2023,12,14.95,0.09,53.21
Chandigarh,30.73,76.79,2024,1,12.88,0.06,49.38
Chandigarh,30.73,76.79,2024,2,14.8,1.53,47.31
Chandigarh,30.73,76.79,2024,3,20.91,1.99,43.75
Chandigarh,30.73,76.79,2024,4,27.01,0.69,33.72
Chandigarh,30.73,76.79,2024,5,33.86,0.26,22.43
Chandigarh,30.73,76.79,2024,6,36.15,2.0,29.5
Chandigarh,30.73,76.79,2024,7,30.94,10.28,71.8
Chandigarh,30.73,76.79,2024,8,27.95,12.95,86.14
Chandigarh,30.73,76.79,2024,9,27.1,7.44,83.7
Chandigarh,30.73,76.79,2024,10,24.41,0.11,66.68
Chandigarh,30.73,76.79,2024,11,20.03,0.0,55.58
Chandigarh,30.73,76.79,2024,12,14.02,1.19,48.32
Chandigarh,30.73,76.79,2025,1,14.13,0.43,47.13
Chandigarh,30.73,76.79,2025,2,16.74,2.33,44.85
Chandigarh,30.73,76.79,2025,3,21.72,0.46,38.46
Chandigarh,30.73,76.79,2025,4,29.16,0.67,28.7
Chandigarh,30.73,76.79,2025,5,31.26,3.32,41.26
Chandigarh,30.73,76.79,2025,6,31.94,8.27,50.65
Chandigarh,30.73,76.79,2025,7,28.11,9.48,84.31
Chandigarh,30.73,76.79,2025,8,27.42,14.35,87.29
Chandigarh,30.73,76.79,2025,9,26.38,8.45,85.72
Chandigarh,30.73,76.79,2025,10,23.23,1.74,75.88
Chandigarh,30.73,76.79,2025,11,17.5,0.03,59.53
Chandigarh,30.73,76.79,2025,12,14.45,0.0,53.23
Chennai,13.08,80.28,1994,1,23.7,0.06,79.81
Chennai,13.08,80.28,1994,2,25.27,1.08,76.84
Chennai,13.08,80.28,1994,3,27.75,0.0,67.56
Chennai,13.08,80.28,1994,4,30.76,0.08,62.1
Chennai,13.08,80.28,1994,5,32.08,1.31,61.13
Chennai,13.08,80.28,1994,6,30.23,1.41,63.67
Chennai,13.08,80.28,1994,7,29.64,2.07,64.81
Chennai,13.08,80.28,1994,8,29.4,4.0,67.69
Chennai,13.08,80.28,1994,9,28.87,1.31,70.03
Chennai,13.08,80.28,1994,10,27.26,7.76,79.8
Chennai,13.08,80.28,1994,11,25.33,13.51,84.35
Chennai,13.08,80.28,1994,12,23.03,6.62,77.39
Chennai,13.08,80.28,1995,1,23.38,2.62,81.44
Chennai,13.08,80.28,1995,2,25.0,0.01,76.82
Chennai,13.08,80.28,1995,3,27.79,0.36,68.42
Chennai,13.08,80.28,1995,4,30.63,0.13,63.15
Chennai,13.08,80.28,1995,5,29.42,6.79,73.88
Chennai,13.08,80.28,1995,6,29.73,0.83,69.72
Chennai,13.08,80.28,1995,7,28.82,3.92,72.24
Chennai,13.08,80.28,1995,8,28.3,8.16,79.06
Chennai,13.08,80.28,1995,9,27.94,5.3,80.12
Chennai,13.08,80.28,1995,10,26.81,6.24,84.6
Chennai,13.08,80.28,1995,11,25.56,5.21,81.13
Chennai,13.08,80.28,1995,12,23.83,0.4,73.82
Chennai,13.08,80.28,1996,1,24.11,0.07,72.79
Chennai,13.08,80.28,1996,2,25.68,0.02,69.05
Chennai,13.08,80.28,1996,3,28.4,0.0,61.62
Chennai,13.08,80.28,1996,4,30.04,1.11,66.93
Chennai,13.08,80.28,1996,5,33.15,0.65,54.86
Chennai,13.08,80.28,1996,6,29.22,11.4,73.03
Chennai,13.08,80.28,1996,7,28.21,2.22,75.81
Chennai,13.08,80.28,1996,8,28.22,3.11,75.08
Chennai,13.08,80.28,1996,9,27.39,6.48,81.37
Chennai,13.08,80.28,1996,10,26.62,9.94,84.17
Chennai,13.08,80.28,1996,11,25.54,8.62,80.0
Chennai,13.08,80.28,1996,12,23.6,13.16,82.61
Chennai,13.08,80.28,1997,1,23.13,0.82,78.19
Chennai,13.08,80.28,1997,2,24.34,0.0,73.76
Chennai,13.08,80.28,1997,3,27.91,0.08,67.5
Chennai,13.08,80.28,1997,4,29.87,1.05,63.67
Chennai,13.08,80.28,1997,5,32.16,0.27,57.01
Chennai,13.08,80.28,1997,6,31.21,1.63,59.77
Chennai,13.08,80.28,1997,7,30.39,1.63,63.37
Chennai,13.08,80.28,1997,8,29.96,2.79,64.99
Chennai,13.08,80.28,1997,9,28.51,3.51,75.57
Chennai,13.08,80.28,1997,10,27.85,5.66,75.95
Chennai,13.08,80.28,1997,11,26.17,19.04,87.47
Chennai,13.08,80.28,1997,12,25.52,10.69,84.83
Chennai,13.08,80.28,1998,1,24.72,0.01,78.39
Chennai,13.08,80.28,1998,2,26.24,0.01,72.41
Chennai,13.08,80.28,1998,3,28.94,0.0,66.08
Chennai,13.08,80.28,1998,4,31.17,0.16,62.71
Chennai,13.08,80.28,1998,5,32.34,1.38,62.68
Chennai,13.08,80.28,1998,6,32.19,0.78,56.71
Chennai,13.08,80.28,1998,7,29.74,3.04,68.89
Chennai,13.08,80.28,1998,8,28.59,3.86,77.84
Chennai,13.08,80.28,1998,9,28.39,3.78,77.07
Chennai,13.08,80.28,1998,10,27.16,3.3,81.57
Chennai,13.08,80.28,1998,11,26.08,12.52,82.82
Chennai,13.08,80.28,1998,12,24.24,7.71,79.31
Chennai,13.08,80.28,1999,1,23.28,0.12,75.56
Chennai,13.08,80.28,1999,2,25.85,0.04,73.29
Chennai,13.08,80.28,1999,3,28.98,0.0,63.53
Chennai,13.08,80.28,1999,4,30.75,2.21,63.28
Chennai,13.08,80.28,1999,5,30.4,1.05,66.31
Chennai,13.08,80.28,1999,6,29.59,2.49,66.6
Chennai,13.08,80.28,1999,7,29.43,1.6,66.41
Chennai,13.08,80.28,1999,8,29.24,4.39,69.51
Chennai,13.08,80.28,1999,9,28.72,3.37,73.02
Chennai,13.08,80.28,1999,10,26.82,6.93,83.36
Chennai,13.08,80.28,1999,11,25.56,5.67,78.79
Chennai,13.08,80.28,1999,12,23.78,2.6,78.75
Chennai,13.08,80.28,2000,1,24.46,0.09,76.37
Chennai,13.08,80.28,2000,2,26.55,3.84,73.43
Chennai,13.08,80.28,2000,3,27.51,0.07,70.64
Chennai,13.08,80.28,2000,4,30.88,0.54,65.85
Chennai,13.08,80.28,2000,5,31.56,0.83,60.96
Chennai,13.08,80.28,2000,6,30.18,1.88,62.62
Chennai,13.08,80.28,2000,7,29.41,3.77,67.19
Chennai,13.08,80.28,2000,8,28.41,3.15,72.86
Chennai,13.08,80.28,2000,9,28.41,4.69,76.97
Chennai,13.08,80.28,2000,10,26.77,7.59,78.25
Chennai,13.08,80.28,2000,11,25.82,5.37,80.29
Chennai,13.08,80.28,2000,12,23.91,2.23,79.18
Chennai,13.08,80.28,2001,1,24.4,0.02,76.14
Chennai,13.08,80.28,2001,2,26.33,0.0,69.51
Chennai,13.08,80.28,2001,3,29.67,0.0,61.09
Chennai,13.08,80.28,2001,4,29.52,3.04,70.24
Chennai,13.08,80.28,2001,5,32.23,0.61,58.54
Chennai,13.08,80.28,2001,6,30.85,1.98,59.55
Chennai,13.08,80.28,2001,7,29.92,4.42,65.04
Chennai,13.08,80.28,2001,8,29.6,1.6,68.28
Chennai,13.08,80.28,2001,9,28.44,4.97,76.28
Chennai,13.08,80.28,2001,10,27.0,11.23,83.17
Chennai,13.08,80.28,2001,11,25.72,7.06,83.66
Chennai,13.08,80.28,2001,12,24.08,6.05,79.44
Chennai,13.08,80.28,2002,1,24.05,2.83,82.17
Chennai,13.08,80.28,2002,2,24.82,0.67,77.99
Chennai,13.08,80.28,2002,3,27.85,0.0,70.57
Chennai,13.08,80.28,2002,4,31.01,0.02,63.44
Chennai,13.08,80.28,2002,5,32.39,0.95,59.05
Chennai,13.08,80.28,2002,6,30.84,1.1,64.43
Chennai,13.08,80.28,2002,7,31.54,1.45,57.62
Chennai,13.08,80.28,2002,8,29.51,4.14,67.23
Chennai,13.08,80.28,2002,9,29.25,3.25,71.61
Chennai,13.08,80.28,2002,10,27.09,11.89,82.59
Chennai,13.08,80.28,2002,11,25.27,6.34,82.13
Chennai,13.08,80.28,2002,12,23.69,1.52,80.7
Chennai,13.08,80.28,2003,1,24.16,0.02,75.89
Chennai,13.08,80.28,2003,2,26.69,0.01,71.77
Chennai,13.08,80.28,2003,3,28.64,0.43,64.56
Chennai,13.08,80.28,2003,4,31.02,0.11,61.8
Chennai,13.08,80.28,2003,5,33.04,0.61,55.45
Chennai,13.08,80.28,2003,6,31.68,1.89,58.73
Chennai,13.08,80.28,2003,7,28.64,5.18,74.43
Chennai,13.08,80.28,2003,8,28.28,4.59,77.78
Chennai,13.08,80.28,2003,9,28.8,3.0,74.1
Chennai,13.08,80.28,2003,10,27.4,7.42,80.82
Chennai,13.08,80.28,2003,11,25.7,4.55,79.62
Chennai,13.08,80.28,2003,12,24.64,1.42,76.41
Chennai,13.08,80.28,2004,1,24.42,0.47,72.69
Chennai,13.08,80.28,2004,2,25.72,0.0,65.92
Chennai,13.08,80.28,2004,3,28.61,0.1,64.3
Chennai,13.08,80.28,2004,4,31.07,0.52,63.94
Chennai,13.08,80.28,2004,5,28.74,8.84,79.68
Chennai,13.08,80.28,2004,6,29.0,1.93,74.16
Chennai,13.08,80.28,2004,7,28.47,1.99,73.8
Chennai,13.08,80.28,2004,8,29.79,1.55,66.75
Chennai,13.08,80.28,2004,9,27.83,8.36,79.25
Chennai,13.08,80.28,2004,10,27.02,11.65,82.98
Chennai,13.08,80.28,2004,11,25.39,8.53,82.97
Chennai,13.08,80.28,2004,12,23.8,0.52,77.47
Chennai,13.08,80.28,2005,1,24.67,0.04,75.28
Chennai,13.08,80.28,2005,2,26.25,0.19,68.86
Chennai,13.08,80.28,2005,3,29.13,0.1,64.88
Chennai,13.08,80.28,2005,4,28.72,5.19,77.97
Chennai,13.08,80.28,2005,5,30.48,2.06,72.47
Chennai,13.08,80.28,2005,6,30.96,0.48,63.36
Chennai,13.08,80.28,2005,7,30.27,2.38,63.94
Chennai,13.08,80.28,2005,8,29.68,2.55,68.31
Chennai,13.08,80.28,2005,9,28.73,4.53,76.07
Chennai,13.08,80.28,2005,10,27.03,17.72,84.61
Chennai,13.08,80.28,2005,11,24.75,17.46,85.19
Chennai,13.08,80.28,2005,12,24.06,9.33,85.68
Chennai,13.08,80.28,2006,1,23.47,0.12,77.82
Chennai,13.08,80.28,2006,2,24.56,0.0,71.25
Chennai,13.08,80.28,2006,3,28.16,1.07,69.55
Chennai,13.08,80.28,2006,4,30.8,0.63,63.25
Chennai,13.08,80.28,2006,5,31.26,0.83,63.91
Chennai,13.08,80.28,2006,6,30.04,2.4,68.09
Chennai,13.08,80.28,2006,7,30.37,3.31,63.19
Chennai,13.08,80.28,2006,8,29.42,2.88,67.75
Chennai,13.08,80.28,2006,9,28.34,3.74,75.82
Chennai,13.08,80.28,2006,10,27.39,15.35,80.93
Chennai,13.08,80.28,2006,11,25.51,8.9,86.43
Chennai,13.08,80.28,2006,12,24.26,1.18,77.74
Chennai,13.08,80.28,2007,1,24.0,0.0,75.23
Chennai,13.08,80.28,2007,2,25.52,0.7,71.2
Chennai,13.08,80.28,2007,3,28.34,0.0,64.42
Chennai,13.08,80.28,2007,4,30.25,0.49,66.23
Chennai,13.08,80.28,2007,5,32.02,0.41,60.34
Chennai,13.08,80.28,2007,6,30.39,3.02,66.56
